Ensembl Gene ID,Associated Gene Name
ENSG00000107404,DVL1
ENSG00000154639,CXADR
ENSG00000170464,DNAJC18
ENSG00000118263,KLF7
ENSG00000131459,GFPT2
ENSG00000187446,CHP1
ENSG00000160710,ADAR
ENSG00000081853,PCDHGA2
ENSG00000242372,EIF6
ENSG00000105221,AKT2
ENSG00000108679,LGALS3BP
ENSG00000120733,KDM3B
ENSG00000138668,HNRNPD
ENSG00000221914,PPP2R2A
ENSG00000162191,UBXN1
ENSG00000175455,CCDC14
ENSG00000166317,SYNPO2L
ENSG00000105327,BBC3
ENSG00000171843,MLLT3
ENSG00000138385,SSB
ENSG00000198326,TMEM239
ENSG00000130255,RPL36
ENSG00000198203,SULT1C2
ENSG00000188886,ASTL
ENSG00000123472,ATPAF1
ENSG00000103507,BCKDK
ENSG00000133401,PDZD2
ENSG00000179841,AKAP5
ENSG00000108379,WNT3
ENSG00000167850,CD300C
ENSG00000103248,MTHFSD
ENSG00000086232,EIF2AK1
ENSG00000056998,GYG2
ENSG00000163535,SGOL2
ENSG00000141655,TNFRSF11A
ENSG00000136110,LECT1
ENSG00000099246,RAB18
ENSG00000122912,SLC25A16
ENSG00000116288,PARK7
ENSG00000134758,RNF138
ENSG00000158301,GPRASP2
ENSG00000123388,HOXC11
ENSG00000160862,AZGP1
ENSG00000107796,ACTA2
ENSG00000126016,AMOT
ENSG00000154548,SRSF12
ENSG00000008394,MGST1
ENSG00000052126,PLEKHA5
ENSG00000077782,FGFR1
ENSG00000147231,CXorf57
ENSG00000166024,R3HCC1L
ENSG00000147164,SNX12
ENSG00000184828,ZBTB7C
ENSG00000065911,MTHFD2
ENSG00000278693,ASB2
ENSG00000273738,FCAR
ENSG00000105374,NKG7
ENSG00000120659,TNFSF11
ENSG00000180834,MAP6D1
ENSG00000144834,TAGLN3
ENSG00000121892,PDS5A
ENSG00000223990,HLA-DPA2
ENSG00000120885,CLU
ENSG00000135365,PHF21A
ENSG00000168884,TNIP2
ENSG00000188707,ZBED6CL
ENSG00000022840,RNF10
ENSG00000196821,C6orf106
ENSG00000160695,VPS11
ENSG00000152944,MED21
ENSG00000276458,LENG8
ENSG00000163632,C3orf49
ENSG00000128699,ORMDL1
ENSG00000196739,COL27A1
ENSG00000168778,TCTN2
ENSG00000188554,NBR1
ENSG00000141873,SLC39A3
ENSG00000226271,OR2J3
ENSG00000137040,RANBP6
ENSG00000108798,ABI3
ENSG00000180957,PITPNB
ENSG00000099974,DDTL
ENSG00000074527,NTN4
ENSG00000175115,PACS1
ENSG00000128714,HOXD13
ENSG00000168566,SNRNP48
ENSG00000171490,RSL1D1
ENSG00000183963,SMTN
ENSG00000076944,STXBP2
ENSG00000101144,BMP7
ENSG00000255974,CYP2A6
ENSG00000163661,PTX3
ENSG00000100811,YY1
ENSG00000100739,BDKRB1
ENSG00000108344,PSMD3
ENSG00000203914,HSP90B3P
ENSG00000105143,SLC1A6
ENSG00000174151,CYB561D1
ENSG00000100575,TIMM9
ENSG00000136942,RPL35
ENSG00000137492,PRKRIR
ENSG00000146232,NFKBIE
ENSG00000103035,PSMD7
ENSG00000084774,CAD
ENSG00000063322,MED29
ENSG00000172262,ZNF131
ENSG00000155324,GRAMD3
ENSG00000164125,FAM198B
ENSG00000198146,ZNF770
ENSG00000186409,CCDC30
ENSG00000112419,PHACTR2
ENSG00000239463,HLA-DMA
ENSG00000116062,MSH6
ENSG00000120805,ARL1
ENSG00000033627,ATP6V0A1
ENSG00000125247,TMTC4
ENSG00000187627,RGPD1
ENSG00000234794,HLA-DRA
ENSG00000196712,NF1
ENSG00000080802,CNOT4
ENSG00000226248,CLIC1
ENSG00000143198,MGST3
ENSG00000158290,CUL4B
ENSG00000166997,CNPY4
ENSG00000255346,NOX5
ENSG00000172062,SMN1
ENSG00000172775,FAM192A
ENSG00000262243,CES1
ENSG00000164683,HEY1
ENSG00000104881,PPP1R13L
ENSG00000205763,RP9P
ENSG00000100403,ZC3H7B
ENSG00000129636,ITFG1
ENSG00000118564,FBXL5
ENSG00000144118,RALB
ENSG00000152291,TGOLN2
ENSG00000136244,IL6
ENSG00000177981,ASB8
ENSG00000184787,UBE2G2
ENSG00000127084,FGD3
ENSG00000184990,SIVA1
ENSG00000230230,TRIM26
ENSG00000197557,TTC30A
ENSG00000165244,ZNF367
ENSG00000243844,RPL17P33
ENSG00000004399,PLXND1
ENSG00000196411,EPHB4
ENSG00000231555,HSPA1B
ENSG00000147854,UHRF2
ENSG00000183128,CALHM3
ENSG00000145685,LHFPL2
ENSG00000164406,LEAP2
ENSG00000183960,KCNH8
ENSG00000108829,LRRC59
ENSG00000116337,AMPD2
ENSG00000188603,CLN3
ENSG00000095564,BTAF1
ENSG00000100346,CACNA1I
ENSG00000147383,NSDHL
ENSG00000164045,CDC25A
ENSG00000130340,SNX9
ENSG00000158195,WASF2
ENSG00000185386,MAPK11
ENSG00000277641,WNT3
ENSG00000198722,UNC13B
ENSG00000095596,CYP26A1
ENSG00000154856,APCDD1
ENSG00000067955,CBFB
ENSG00000206447,MCCD1
ENSG00000122435,TRMT13
ENSG00000123064,DDX54
ENSG00000164399,IL3
ENSG00000186174,BCL9L
ENSG00000159184,HOXB13
ENSG00000132631,SCP2D1
ENSG00000169676,DRD5
ENSG00000150753,CCT5
ENSG00000196584,XRCC2
ENSG00000166181,API5
ENSG00000064999,ANKS1A
ENSG00000141503,MINK1
ENSG00000141429,GALNT1
ENSG00000206408,GPANK1
ENSG00000204616,TRIM31
ENSG00000138375,SMARCAL1
ENSG00000105722,ERF
ENSG00000131127,ZNF141
ENSG00000235715,PSMB8
ENSG00000164916,FOXK1
ENSG00000121297,TSHZ3
ENSG00000274036,KIR3DL1
ENSG00000198650,TAT
ENSG00000166750,SLFN5
ENSG00000184270,HIST2H2AB
ENSG00000206454,POU5F1
ENSG00000063241,ISOC2
ENSG00000111653,ING4
ENSG00000184258,CDR1
ENSG00000079459,FDFT1
ENSG00000083845,RPS5
ENSG00000197614,MFAP5
ENSG00000108700,CCL8
ENSG00000125970,RALY
ENSG00000206557,TRIM71
ENSG00000166451,CENPN
ENSG00000172850,LSM2
ENSG00000137825,ITPKA
ENSG00000157064,NMNAT2
ENSG00000107872,FBXL15
ENSG00000274113,LILRA5
ENSG00000168439,STIP1
ENSG00000149257,SERPINH1
ENSG00000133136,GNG5P2
ENSG00000173542,MOB1B
ENSG00000177096,FAM109B
ENSG00000198952,SMG5
ENSG00000139722,VPS37B
ENSG00000146063,TRIM41
ENSG00000230475,ABHD16A
ENSG00000126012,KDM5C
ENSG00000127554,GFER
ENSG00000180739,S1PR5
ENSG00000111962,UST
ENSG00000179562,GCC1
ENSG00000123815,ADCK4
ENSG00000165757,KIAA1462
ENSG00000139044,B4GALNT3
ENSG00000277006,DEFB104B
ENSG00000226402,TRIM31
ENSG00000140006,WDR89
ENSG00000141052,MYOCD
ENSG00000196747,HIST1H2AI
ENSG00000167978,SRRM2
ENSG00000130522,JUND
ENSG00000163002,NUP35
ENSG00000113638,TTC33
ENSG00000137070,IL11RA
ENSG00000169562,GJB1
ENSG00000081154,PCNP
ENSG00000234068,PAGE2
ENSG00000090686,USP48
ENSG00000073282,TP63
ENSG00000084764,MAPRE3
ENSG00000090263,MRPS33
ENSG00000075131,TIPIN
ENSG00000169918,OTUD7A
ENSG00000186439,TRDN
ENSG00000268629,TEX13A
ENSG00000185436,IFNLR1
ENSG00000147912,FBXO10
ENSG00000160214,RRP1
ENSG00000109762,SNX25
ENSG00000198453,ZNF568
ENSG00000112818,MEP1A
ENSG00000204359,CFB
ENSG00000274853,MRM1
ENSG00000151632,AKR1C2
ENSG00000107789,MINPP1
ENSG00000123119,NECAB1
ENSG00000160299,PCNT
ENSG00000227277,RNF5
ENSG00000109685,WHSC1
ENSG00000172893,DHCR7
ENSG00000198399,ITSN2
ENSG00000140983,RHOT2
ENSG00000137713,PPP2R1B
ENSG00000158169,FANCC
ENSG00000166257,SCN3B
ENSG00000163900,TMEM41A
ENSG00000125571,IL37
ENSG00000130175,PRKCSH
ENSG00000189433,GJB4
ENSG00000187098,MITF
ENSG00000229866,OR2J3
ENSG00000112499,SLC22A2
ENSG00000172123,SLFN12
ENSG00000171530,TBCA
ENSG00000060718,COL11A1
ENSG00000216649,GAGE12E
ENSG00000165879,FRAT1
ENSG00000197134,ZNF257
ENSG00000205189,ZBTB10
ENSG00000197446,CYP2F1
ENSG00000115816,CEBPZ
ENSG00000117595,IRF6
ENSG00000091106,NLRC4
ENSG00000266967,AARSD1
ENSG00000180758,GPR157
ENSG00000145782,ATG12
ENSG00000168928,CTRB2
ENSG00000133193,FAM104A
ENSG00000228813,HLA-DQB2
ENSG00000102038,SMARCA1
ENSG00000047932,GOPC
ENSG00000108984,MAP2K6
ENSG00000159658,EFCAB14
ENSG00000057663,ATG5
ENSG00000070985,TRPM5
ENSG00000105339,DENND3
ENSG00000182372,CLN8
ENSG00000188910,GJB3
ENSG00000007062,PROM1
ENSG00000282637,MAP3K14
ENSG00000226192,OR2J1
ENSG00000276155,MAPT
ENSG00000226187,LY6G6E
ENSG00000213160,KLHL23
ENSG00000141753,IGFBP4
ENSG00000241978,AKAP2
ENSG00000186395,KRT10
ENSG00000150347,ARID5B
ENSG00000182224,CYB5D1
ENSG00000060339,CCAR1
ENSG00000127951,FGL2
ENSG00000125826,RBCK1
ENSG00000100014,SPECC1L
ENSG00000200040,Y_RNA
ENSG00000252621,Y_RNA
ENSG00000252891,Y_RNA
ENSG00000127423,AUNIP
ENSG00000274359,NDUFA3
ENSG00000252341,Y_RNA
ENSG00000238943,Y_RNA
ENSG00000199442,Y_RNA
ENSG00000278515,U6
ENSG00000199701,Y_RNA
ENSG00000215193,PEX26
ENSG00000201884,Y_RNA
ENSG00000252612,Y_RNA
ENSG00000141458,NPC1
ENSG00000112335,SNX3
ENSG00000212319,Y_RNA
ENSG00000057935,MTA3
ENSG00000201885,Y_RNA
ENSG00000132604,TERF2
ENSG00000200361,Y_RNA
ENSG00000200651,Y_RNA
ENSG00000206699,Y_RNA
ENSG00000104763,ASAH1
ENSG00000199912,Y_RNA
ENSG00000252822,Y_RNA
ENSG00000177697,CD151
ENSG00000252761,Y_RNA
ENSG00000212325,Y_RNA
ENSG00000135932,CAB39
ENSG00000202019,Y_RNA
ENSG00000200764,Y_RNA
ENSG00000270722,U1
ENSG00000222883,Y_RNA
ENSG00000131482,G6PC
ENSG00000202382,Y_RNA
ENSG00000200428,Y_RNA
ENSG00000201683,Y_RNA
ENSG00000173531,MST1
ENSG00000212205,Y_RNA
ENSG00000200572,Y_RNA
ENSG00000199715,Y_RNA
ENSG00000201339,Y_RNA
ENSG00000264025,U6
ENSG00000201464,Y_RNA
ENSG00000199291,Y_RNA
ENSG00000274619,CFD
ENSG00000206914,Y_RNA
ENSG00000275165,TSEN34
ENSG00000207073,Y_RNA
ENSG00000223767,RNF5
ENSG00000251744,SNORA25
ENSG00000199245,Y_RNA
ENSG00000200419,Y_RNA
ENSG00000252802,Y_RNA
ENSG00000277567,U6
ENSG00000206682,Y_RNA
ENSG00000133315,MACROD1
ENSG00000173171,MTX1
ENSG00000199710,Y_RNA
ENSG00000263950,Y_RNA
ENSG00000274623,U6
ENSG00000201314,Y_RNA
ENSG00000202345,Y_RNA
ENSG00000281789,Y_RNA
ENSG00000182568,SATB1
ENSG00000252266,Y_RNA
ENSG00000201048,Y_RNA
ENSG00000207009,Y_RNA
ENSG00000112742,TTK
ENSG00000201102,Y_RNA
ENSG00000148153,INIP
ENSG00000111642,CHD4
ENSG00000207370,Y_RNA
ENSG00000112183,RBM24
ENSG00000122861,PLAU
ENSG00000274708,U6
ENSG00000238604,Y_RNA
ENSG00000173209,AHSA2
ENSG00000276932,Y_RNA
ENSG00000186470,BTN3A2
ENSG00000252069,Y_RNA
ENSG00000278789,NLRP2
ENSG00000199471,Y_RNA
ENSG00000265059,U1
ENSG00000265059,U1
ENSG00000252550,SNORA25
ENSG00000278523,Y_RNA
ENSG00000092758,COL9A3
ENSG00000207165,SNORA70
ENSG00000200508,Y_RNA
ENSG00000181472,ZBTB2
ENSG00000199200,Y_RNA
ENSG00000207148,Y_RNA
ENSG00000199979,Y_RNA
ENSG00000200305,Y_RNA
ENSG00000265838,U1
ENSG00000200600,Y_RNA
ENSG00000175084,DES
ENSG00000251996,Y_RNA
ENSG00000207132,Y_RNA
ENSG00000051009,FAM160A2
ENSG00000276263,TFPT
ENSG00000170903,MSANTD4
ENSG00000266263,7SK
ENSG00000274894,PRPF31
ENSG00000274967,Y_RNA
ENSG00000222503,Y_RNA
ENSG00000275745,Y_RNA
ENSG00000197217,ENTPD4
ENSG00000263598,U6
ENSG00000265795,U6
ENSG00000207146,Y_RNA
ENSG00000276296,TFPT
ENSG00000275809,U6
ENSG00000222529,Y_RNA
ENSG00000266841,Y_RNA
ENSG00000201047,Y_RNA
ENSG00000201881,Y_RNA
ENSG00000222658,Y_RNA
ENSG00000253027,SNORA70
ENSG00000206792,Y_RNA
ENSG00000198535,C2CD4A
ENSG00000200521,Y_RNA
ENSG00000168002,POLR2G
ENSG00000265278,Y_RNA
ENSG00000206320,AGER
ENSG00000200391,Y_RNA
ENSG00000275889,U6
ENSG00000201786,Y_RNA
ENSG00000184330,S100A7A
ENSG00000199780,Y_RNA
ENSG00000007392,LUC7L
ENSG00000275086,TFPT
ENSG00000275671,U6
ENSG00000275006,Y_RNA
ENSG00000252420,Y_RNA
ENSG00000206661,SNORA70
ENSG00000278296,U6
ENSG00000201363,Y_RNA
ENSG00000266435,U6
ENSG00000200065,Y_RNA
ENSG00000015568,RGPD5
ENSG00000276022,TFPT
ENSG00000276082,CNOT3
ENSG00000251864,Y_RNA
ENSG00000252742,Y_RNA
ENSG00000201933,Y_RNA
ENSG00000263833,Y_RNA
ENSG00000200287,Y_RNA
ENSG00000200840,RNU6-82P
ENSG00000199840,Y_RNA
ENSG00000222701,Y_RNA
ENSG00000199890,Y_RNA
ENSG00000124459,ZNF45
ENSG00000222160,Y_RNA
ENSG00000200884,Y_RNA
ENSG00000201013,Y_RNA
ENSG00000222412,Y_RNA
ENSG00000251893,SNORA70
ENSG00000207480,Y_RNA
ENSG00000252143,SCARNA17
ENSG00000200664,Y_RNA
ENSG00000278010,SNORA70
ENSG00000207091,Y_RNA
ENSG00000278322,MBOAT7
ENSG00000223300,Y_RNA
ENSG00000281749,Y_RNA
ENSG00000207032,Y_RNA
ENSG00000264846,Y_RNA
ENSG00000278188,U6
ENSG00000212306,Y_RNA
ENSG00000199911,Y_RNA
ENSG00000131467,PSME3
ENSG00000201565,Y_RNA
ENSG00000274597,U6
ENSG00000252217,Y_RNA
ENSG00000206784,Y_RNA
ENSG00000201311,Y_RNA
ENSG00000207021,Y_RNA
ENSG00000080546,SESN1
ENSG00000170006,TMEM154
ENSG00000206950,Y_RNA
ENSG00000070444,MNT
ENSG00000185633,NDUFA4L2
ENSG00000106714,CNTNAP3
ENSG00000206779,Y_RNA
ENSG00000122483,CCDC18
ENSG00000147202,DIAPH2
ENSG00000207404,Y_RNA
ENSG00000005486,RHBDD2
ENSG00000201074,Y_RNA
ENSG00000251779,Y_RNA
ENSG00000278320,Y_RNA
ENSG00000273964,Y_RNA
ENSG00000163281,GNPDA2
ENSG00000080815,PSEN1
ENSG00000280481,Y_RNA
ENSG00000149929,HIRIP3
ENSG00000202522,Y_RNA
ENSG00000199357,Y_RNA
ENSG00000199962,Y_RNA
ENSG00000096872,IFT74
ENSG00000252436,Y_RNA
ENSG00000200421,Y_RNA
ENSG00000199530,Y_RNA
ENSG00000207075,Y_RNA
ENSG00000206679,Y_RNA
ENSG00000202318,Y_RNA
ENSG00000199949,Y_RNA
ENSG00000201633,Y_RNA
ENSG00000275935,LENG1
ENSG00000200164,Y_RNA
ENSG00000272051,Y_RNA
ENSG00000065054,SLC9A3R2
ENSG00000274118,Y_RNA
ENSG00000237765,FAM200B
ENSG00000207329,Y_RNA
ENSG00000149452,SLC22A8
ENSG00000202417,Y_RNA
ENSG00000202476,Y_RNA
ENSG00000207271,Y_RNA
ENSG00000202001,Y_RNA
ENSG00000275117,PRPF31
ENSG00000273591,7SK
ENSG00000200162,Y_RNA
ENSG00000207382,Y_RNA
ENSG00000200150,SNORD113
ENSG00000207061,Y_RNA
ENSG00000202200,Y_RNA
ENSG00000277154,PRPF31
ENSG00000206824,Y_RNA
ENSG00000273501,U6
ENSG00000083937,CHMP2B
ENSG00000252652,Y_RNA
ENSG00000199895,Y_RNA
ENSG00000252133,SNORA70
ENSG00000280785,U6
ENSG00000157514,TSC22D3
ENSG00000082996,RNF13
ENSG00000207417,Y_RNA
ENSG00000124635,HIST1H2BJ
ENSG00000206713,Y_RNA
ENSG00000266375,U6
ENSG00000157350,ST3GAL2
ENSG00000274144,PRPF31
ENSG00000275979,CNOT3
ENSG00000281795,Y_RNA
ENSG00000212512,Y_RNA
ENSG00000105617,LENG1
ENSG00000207247,Y_RNA
ENSG00000264646,Y_RNA
ENSG00000207195,Y_RNA
ENSG00000202399,Y_RNA
ENSG00000135604,STX11
ENSG00000265633,7SK
ENSG00000206844,Y_RNA
ENSG00000206951,Y_RNA
ENSG00000277943,CCL4
ENSG00000200822,Y_RNA
ENSG00000252657,SNORA70
ENSG00000277660,U6
ENSG00000207816,MIR124-2
ENSG00000206797,Y_RNA
ENSG00000200298,Y_RNA
ENSG00000278540,ACACA
ENSG00000275904,Y_RNA
ENSG00000275528,CCL15
ENSG00000233418,DHX16
ENSG00000084110,HAL
ENSG00000238443,Y_RNA
ENSG00000274428,U1
ENSG00000202279,Y_RNA
ENSG00000207395,Y_RNA
ENSG00000273833,TFPT
ENSG00000238749,Y_RNA
ENSG00000136504,KAT7
ENSG00000276552,U6
ENSG00000188419,CHM
ENSG00000239143,Y_RNA
ENSG00000207127,Y_RNA
ENSG00000145741,BTF3
ENSG00000201204,Y_RNA
ENSG00000201365,Y_RNA
ENSG00000200120,Y_RNA
ENSG00000278695,GSTT2B
ENSG00000252225,Y_RNA
ENSG00000199487,Y_RNA
ENSG00000265983,U1
ENSG00000135299,ANKRD6
ENSG00000277625,Y_RNA
ENSG00000264778,Y_RNA
ENSG00000160803,UBQLN4
ENSG00000223254,Y_RNA
ENSG00000121940,CLCC1
ENSG00000202198,RN7SK
ENSG00000274197,U4
ENSG00000274941,CNOT3
ENSG00000276787,FAN1
ENSG00000277891,U6
ENSG00000232119,MCTS1
ENSG00000078018,MAP2
ENSG00000132386,SERPINF1
ENSG00000200591,Y_RNA
ENSG00000274472,Y_RNA
ENSG00000101160,CTSZ
ENSG00000277818,Y_RNA
ENSG00000200976,Y_RNA
ENSG00000266464,Y_RNA
ENSG00000264909,U1
ENSG00000202407,Y_RNA
ENSG00000206355,CCHCR1
ENSG00000199285,Y_RNA
ENSG00000201624,Y_RNA
ENSG00000200142,Y_RNA
ENSG00000200041,Y_RNA
ENSG00000207025,Y_RNA
ENSG00000137312,FLOT1
ENSG00000132275,RRP8
ENSG00000206886,SNORA70
ENSG00000223023,Y_RNA
ENSG00000273845,Y_RNA
ENSG00000207020,Y_RNA
ENSG00000278161,TFPT
ENSG00000207252,Y_RNA
ENSG00000265889,Y_RNA
ENSG00000207420,Y_RNA
ENSG00000222467,Y_RNA
ENSG00000132002,DNAJB1
ENSG00000206751,Y_RNA
ENSG00000278747,U6
ENSG00000273905,Y_RNA
ENSG00000276886,GREM1
ENSG00000277604,Y_RNA
ENSG00000201207,Y_RNA
ENSG00000199224,Y_RNA
ENSG00000165449,SLC16A9
ENSG00000252727,SCARNA11
ENSG00000164327,RICTOR
ENSG00000161652,IZUMO2
ENSG00000207176,Y_RNA
ENSG00000206828,U1
ENSG00000274796,TSEN34
ENSG00000199567,Y_RNA
ENSG00000278101,U6
ENSG00000274194,MBOAT7
ENSG00000265852,Y_RNA
ENSG00000154529,CNTNAP3B
ENSG00000130720,FIBCD1
ENSG00000103187,COTL1
ENSG00000252655,Y_RNA
ENSG00000207098,SNORA70
ENSG00000252098,Y_RNA
ENSG00000200279,SNORD114-10
ENSG00000253304,TMEM200B
ENSG00000206676,Y_RNA
ENSG00000278374,U4
ENSG00000251792,Y_RNA
ENSG00000148154,UGCG
ENSG00000252290,SNORA25
ENSG00000201563,Y_RNA
ENSG00000262354,Y_RNA
ENSG00000148291,SURF2
ENSG00000206813,Y_RNA
ENSG00000200237,SNORA70
ENSG00000206781,Y_RNA
ENSG00000202414,Y_RNA
ENSG00000105409,ATP1A3
ENSG00000175344,CHRNA7
ENSG00000273744,U4
ENSG00000211580,MIR769
ENSG00000202542,Y_RNA
ENSG00000207363,Y_RNA
ENSG00000201228,Y_RNA
ENSG00000207416,Y_RNA
ENSG00000178982,EIF3K
ENSG00000238813,Y_RNA
ENSG00000278625,U6
ENSG00000081377,CDC14B
ENSG00000103266,STUB1
ENSG00000199901,Y_RNA
ENSG00000277777,Y_RNA
ENSG00000110367,DDX6
ENSG00000201867,Y_RNA
ENSG00000206905,Y_RNA
ENSG00000281373,Y_RNA
ENSG00000207161,Y_RNA
ENSG00000278379,U6
ENSG00000207207,Y_RNA
ENSG00000275987,U1
ENSG00000263610,Y_RNA
ENSG00000201680,Y_RNA
ENSG00000252199,SNORA70
ENSG00000207488,Y_RNA
ENSG00000169252,ADRB2
ENSG00000199392,SNORA25
ENSG00000274484,Y_RNA
ENSG00000277139,U6
ENSG00000275205,U1
ENSG00000251735,SNORA25
ENSG00000201945,SNORA70
ENSG00000201340,Y_RNA
ENSG00000238723,Y_RNA
ENSG00000222394,Y_RNA
ENSG00000275796,NLRP2
ENSG00000182004,SNRPE
ENSG00000264777,U6
ENSG00000089163,SIRT4
ENSG00000200309,Y_RNA
ENSG00000202309,Y_RNA
ENSG00000173272,MZT2A
ENSG00000281381,U6
ENSG00000251811,Y_RNA
ENSG00000252505,SNORA70
ENSG00000252607,Y_RNA
ENSG00000278757,U6
ENSG00000238926,Y_RNA
ENSG00000199862,Y_RNA
ENSG00000222579,Y_RNA
ENSG00000200059,Y_RNA
ENSG00000185019,UBOX5
ENSG00000137776,SLTM
ENSG00000274638,NLRP2
ENSG00000265509,Y_RNA
ENSG00000136152,COG3
ENSG00000207512,Y_RNA
ENSG00000277313,7SK
ENSG00000200291,Y_RNA
ENSG00000133398,MED10
ENSG00000206927,Y_RNA
ENSG00000207473,Y_RNA
ENSG00000238516,Y_RNA
ENSG00000207356,Y_RNA
ENSG00000199362,Y_RNA
ENSG00000143443,C1orf56
ENSG00000200857,Y_RNA
ENSG00000199781,Y_RNA
ENSG00000199466,Y_RNA
ENSG00000251664,PCDHA12
ENSG00000238426,Y_RNA
ENSG00000170925,TEX13B
ENSG00000207223,Y_RNA
ENSG00000238783,Y_RNA
ENSG00000207209,Y_RNA
ENSG00000199550,Y_RNA
ENSG00000274078,TSEN34
ENSG00000200209,Y_RNA
ENSG00000252115,Y_RNA
ENSG00000207401,Y_RNA
ENSG00000265071,Y_RNA
ENSG00000110768,GTF2H1
ENSG00000200506,Y_RNA
ENSG00000120907,ADRA1A
ENSG00000273768,U1
ENSG00000206672,Y_RNA
ENSG00000252021,Y_RNA
ENSG00000179021,C3orf38
ENSG00000199331,Y_RNA
ENSG00000276847,U6
ENSG00000278190,U6
ENSG00000196313,POM121
ENSG00000252660,Y_RNA
ENSG00000200118,Y_RNA
ENSG00000099783,HNRNPM
ENSG00000200049,Y_RNA
ENSG00000200485,Y_RNA
ENSG00000206895,Y_RNA
ENSG00000089094,KDM2B
ENSG00000275933,7SK
ENSG00000201036,SNORD113
ENSG00000201668,Y_RNA
ENSG00000201987,Y_RNA
ENSG00000200754,Y_RNA
ENSG00000264640,U1
ENSG00000264640,U1
ENSG00000201547,Y_RNA
ENSG00000202137,Y_RNA
ENSG00000251898,SCARNA11
ENSG00000200547,Y_RNA
ENSG00000128294,TPST2
ENSG00000251803,Y_RNA
ENSG00000200283,Y_RNA
ENSG00000105245,NUMBL
ENSG00000206717,Y_RNA
ENSG00000275724,NDUFA3
ENSG00000263971,U1
ENSG00000222613,Y_RNA
ENSG00000201160,Y_RNA
ENSG00000281522,Y_RNA
ENSG00000252210,Y_RNA
ENSG00000202389,SNORA70
ENSG00000207562,MIR34C
ENSG00000273929,U6
ENSG00000252915,Y_RNA
ENSG00000131480,AOC2
ENSG00000207034,Y_RNA
ENSG00000275291,U1
ENSG00000202195,Y_RNA
ENSG00000273752,U6
ENSG00000202385,Y_RNA
ENSG00000281355,Y_RNA
ENSG00000264415,7SK
ENSG00000137449,CPEB2
ENSG00000200536,SNORA25
ENSG00000265920,U6
ENSG00000212448,Y_RNA
ENSG00000222430,Y_RNA
ENSG00000170345,FOS
ENSG00000200998,Y_RNA
ENSG00000202361,Y_RNA
ENSG00000273636,U1
ENSG00000207292,Y_RNA
ENSG00000207218,Y_RNA
ENSG00000206998,Y_RNA
ENSG00000207290,Y_RNA
ENSG00000202100,Y_RNA
ENSG00000275399,NLRP2
ENSG00000222881,Y_RNA
ENSG00000200714,Y_RNA
ENSG00000200208,Y_RNA
ENSG00000277923,MBOAT7
ENSG00000263474,U6
ENSG00000202027,Y_RNA
ENSG00000280598,Y_RNA
ENSG00000265738,Y_RNA
ENSG00000275168,U6
ENSG00000252820,Y_RNA
ENSG00000239106,Y_RNA
ENSG00000171368,TPPP
ENSG00000265248,U1
ENSG00000203908,KHDC3L
ENSG00000150636,CCDC102B
ENSG00000201034,Y_RNA
ENSG00000206662,Y_RNA
ENSG00000201371,Y_RNA
ENSG00000222614,Y_RNA
ENSG00000200847,Y_RNA
ENSG00000262710,Y_RNA
ENSG00000238585,Y_RNA
ENSG00000183155,RABIF
ENSG00000252198,Y_RNA
ENSG00000222185,SNORD113
ENSG00000201724,Y_RNA
ENSG00000237889,DDX39B
ENSG00000201208,Y_RNA
ENSG00000274542,CHRNA7
ENSG00000199635,Y_RNA
ENSG00000200494,Y_RNA
ENSG00000280667,Y_RNA
ENSG00000137707,BTG4
ENSG00000253085,SCARNA11
ENSG00000222095,SNORD113
ENSG00000206640,Y_RNA
ENSG00000274504,RDH13
ENSG00000200630,Y_RNA
ENSG00000200332,Y_RNA
ENSG00000199223,Y_RNA
ENSG00000200011,Y_RNA
ENSG00000207069,Y_RNA
ENSG00000264893,U1
ENSG00000200849,Y_RNA
ENSG00000207142,Y_RNA
ENSG00000201343,Y_RNA
ENSG00000207193,Y_RNA
ENSG00000201451,Y_RNA
ENSG00000275299,U6
ENSG00000172403,SYNPO2
ENSG00000222206,Y_RNA
ENSG00000169213,RAB3B
ENSG00000207294,Y_RNA
ENSG00000273624,U6
ENSG00000200351,Y_RNA
ENSG00000280615,Y_RNA
ENSG00000207411,Y_RNA
ENSG00000263638,U6
ENSG00000207258,Y_RNA
ENSG00000265323,Y_RNA
ENSG00000125703,ATG4C
ENSG00000201483,Y_RNA
ENSG00000200610,Y_RNA
ENSG00000207300,Y_RNA
ENSG00000265105,Y_RNA
ENSG00000201959,Y_RNA
ENSG00000277032,Y_RNA
ENSG00000277091,U6
ENSG00000206756,Y_RNA
ENSG00000276421,PRPF31
ENSG00000201500,SNORD113
ENSG00000274323,U6
ENSG00000202169,Y_RNA
ENSG00000222767,Y_RNA
ENSG00000252526,SNORA70
ENSG00000277707,PRPF31
ENSG00000238912,Y_RNA
ENSG00000276341,RDH13
ENSG00000099194,SCD
ENSG00000222335,Y_RNA
ENSG00000276907,ARHGAP27
ENSG00000206957,Y_RNA
ENSG00000206738,Y_RNA
ENSG00000202146,Y_RNA
ENSG00000116198,CEP104
ENSG00000264905,Y_RNA
ENSG00000206982,Y_RNA
ENSG00000201892,Y_RNA
ENSG00000252450,Y_RNA
ENSG00000115355,CCDC88A
ENSG00000274716,U4
ENSG00000238490,Y_RNA
ENSG00000108107,RPL28
